report_date,window_start,window_end,stnId,obs_count,mean_BF,mean_CA_MID,mean_CA_TOT,mean_CH_MIN,mean_CT_LOW,mean_CT_MID,mean_CT_TOP,mean_GST_TM,mean_GST_WD,mean_GST_WS,mean_HM,mean_IR,mean_IX,mean_PA,mean_PR,mean_PS,mean_PT,mean_PV,mean_RN,mean_RN_DAY,mean_RN_INT,mean_RN_JUN,mean_SD_DAY,mean_SD_HR3,mean_SD_TOT,mean_SI,mean_SS,mean_ST_GD,mean_ST_SEA,mean_TA,mean_TD,mean_TE_005,mean_TE_01,mean_TE_02,mean_TE_03,mean_TS,mean_VS,mean_WC,mean_WD,mean_WH,mean_WP,mean_WS,mean_WW,mean_tm
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,276,25,-9.000,4.680,7.400,0.400,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,69.720,2.840,-9.000,987.312,-6.200,1012.208,-4.720,9.152,-8.280,-7.920,-9.000,-7.920,-9.000,-9.000,-9.000,-3.472,-3.828,-9.000,-9.000,11.232,5.548,12.056,12.112,11.824,10.892,12.416,2235.400,-9.000,19.240,-9.000,-9.000,1.288,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,277,25,-9.000,5.440,8.120,17.040,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,84.080,2.440,-9.000,1007.824,-6.236,1012.744,-4.600,11.000,-6.312,-6.052,-9.000,-6.052,-9.000,-9.000,-9.000,-9.000,-3.912,-9.000,-9.000,11.108,8.248,-99.000,-99.000,-99.000,-99.000,12.516,1753.800,-9.000,13.760,-9.000,-9.000,1.224,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,278,25,-9.000,5.160,7.000,15.240,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,81.960,2.760,-9.000,1002.184,-6.156,1011.968,-4.920,10.936,-7.896,-7.084,-9.000,-7.084,-9.000,-9.000,-9.000,-9.000,-3.900,-9.000,-9.000,11.644,8.164,-99.000,-99.000,-99.000,-99.000,12.688,1778.520,-9.000,10.360,-9.000,-9.000,0.808,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,279,25,-9.000,4.840,7.280,11.400,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,73.880,2.680,-9.000,1007.016,-6.132,1012.936,-5.040,10.260,-7.528,-6.680,-9.000,-6.680,-9.000,-9.000,-9.000,-3.667,-3.960,-9.000,-9.000,11.824,7.048,-99.000,-99.000,-99.000,-99.000,12.240,1860.880,-9.000,16.320,-9.000,-9.000,0.864,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,281,25,-9.000,4.200,7.200,7.880,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,80.160,2.680,-9.000,1001.604,-6.168,1013.172,-4.640,10.676,-7.384,-6.992,-9.000,-6.992,-9.000,-9.000,-9.000,-9.000,-3.932,-9.000,-9.000,11.412,7.812,-99.000,-99.000,-99.000,-99.000,12.336,1456.880,-9.000,14.840,-9.000,-9.000,1.140,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,283,25,-9.000,3.800,7.600,1.280,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,85.960,2.680,-9.000,1008.252,-6.192,1013.092,-4.680,11.464,-7.412,-4.316,-9.000,-4.316,-9.000,-9.000,-9.000,-3.654,-3.928,-9.000,-9.000,11.436,8.952,12.592,12.888,12.804,12.420,12.200,848.080,-9.000,18.920,-9.000,-9.000,1.256,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,284,25,-9.000,2.920,6.840,8.680,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,81.400,2.200,-9.000,984.948,-6.064,1012.300,-4.800,10.100,-5.364,-1.900,-9.000,-1.900,-9.000,-9.000,-9.000,-3.663,-3.952,-9.000,-9.000,9.928,6.788,-99.000,-99.000,-99.000,-99.000,11.080,1762.200,-9.000,18.880,-9.000,-9.000,1.156,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,285,25,-9.000,5.680,7.560,9.080,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,80.920,3.000,-9.000,1009.832,-6.120,1013.048,-4.920,11.696,-9.000,-2.520,-9.000,-2.520,-9.000,-9.000,-9.000,-9.000,-3.944,-9.000,-9.000,12.404,9.044,-99.000,-99.000,-99.000,-99.000,13.056,1957.760,-9.000,15.760,-9.000,-9.000,0.676,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,288,25,-9.000,3.240,7.280,9.360,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,81.120,2.520,-9.000,1010.356,-6.152,1011.356,-4.840,11.788,-6.836,-2.504,-9.000,-2.504,-9.000,-9.000,-9.000,-3.580,-3.916,-9.000,-9.000,12.848,9.356,-99.000,-99.000,-99.000,-99.000,13.408,2017.720,-9.000,15.440,-9.000,-9.000,0.904,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,289,25,-9.000,4.000,7.120,12.920,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,80.320,2.600,-9.000,997.292,-6.084,1013.916,-5.120,10.608,-7.072,-0.740,-9.000,-0.740,-9.000,-9.000,-9.000,-9.000,-3.960,-9.000,-9.000,10.808,7.384,-99.000,-99.000,-99.000,-99.000,12.232,1836.560,-9.000,17.400,-9.000,-9.000,1.212,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,294,25,-9.000,6.080,7.880,9.880,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,79.360,2.760,-9.000,1007.952,-6.136,1013.344,-4.880,11.316,-7.904,-2.352,-9.000,-2.352,-9.000,-9.000,-9.000,-9.000,-3.948,-9.000,-9.000,12.332,8.700,-99.000,-99.000,-99.000,-99.000,13.308,1470.520,-9.000,15.200,-9.000,-9.000,0.936,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,295,25,-9.000,5.080,6.960,9.160,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,72.520,3.000,-9.000,1007.684,-6.112,1013.180,-5.240,10.680,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-3.948,-9.000,-9.000,12.628,7.672,-99.000,-99.000,-99.000,-99.000,13.344,1761.720,-9.000,20.280,-9.000,-9.000,1.032,,202604014332.000
